1604.250000,-2.9450E-008,1604.250000,-2.9450E-008,1604.250000,-2.9450E-008
1604.300000,1.6610E-008,1604.300000,1.6610E-008,1604.300000,1.6610E-008
1604.350000,3.4940E-010,1604.350000,3.4940E-010,1604.350000,3.4940E-010
1604.400000,5.9800E-010,1604.400000,5.9800E-010,1604.400000,5.9800E-010
1604.450000,-2.1420E-008,1604.450000,-2.1420E-008,1604.450000,-2.1420E-008
1604.500000,4.5450E-008,1604.500000,4.5450E-008,1604.500000,4.5450E-008
1604.550000,-1.8430E-008,1604.550000,-1.8430E-008,1604.550000,-1.8430E-008
1604.600000,8.9330E-009,1604.600000,8.9330E-009,1604.600000,8.9330E-009
1604.650000,-2.2880E-008,1604.650000,-2.2880E-008,1604.650000,-2.2880E-008
1604.700000,7.2510E-008,1604.700000,7.2510E-008,1604.700000,7.2510E-008
1604.750000,2.9490E-008,1604.750000,2.9490E-008,1604.750000,2.9490E-008
1604.800000,-2.2100E-008,1604.800000,-2.2100E-008,1604.800000,-2.2100E-008
1604.850000,7.0660E-009,1604.850000,7.0660E-009,1604.850000,7.0660E-009
1604.900000,1.7030E-008,1604.900000,1.7030E-008,1604.900000,1.7030E-008
1604.950000,3.8340E-008,1604.950000,3.8340E-008,1604.950000,3.8340E-008
1605.000000,-2.2700E-008,1605.000000,-2.2700E-008,1605.000000,-2.2700E-008
1605.050000,4.0990E-008,1605.050000,4.0990E-008,1605.050000,4.0990E-008
1605.100000,2.1190E-008,1605.100000,2.1190E-008,1605.100000,2.1190E-008
1605.150000,8.7930E-008,1605.150000,8.7930E-008,1605.150000,8.7930E-008
1605.200000,6.1050E-009,1605.200000,6.1050E-009,1605.200000,6.1050E-009
1605.250000,5.7990E-008,1605.250000,5.7990E-008,1605.250000,5.7990E-008
1605.300000,1.1050E-008,1605.300000,1.1050E-008,1605.300000,1.1050E-008
1605.350000,7.9410E-009,1605.350000,7.9410E-009,1605.350000,7.9410E-009
1605.400000,3.6330E-008,1605.400000,3.6330E-008,1605.400000,3.6330E-008
1605.450000,-5.0640E-008,1605.450000,-5.0640E-008,1605.450000,-5.0640E-008
1605.500000,4.7420E-008,1605.500000,4.7420E-008,1605.500000,4.7420E-008
1605.550000,3.8730E-008,1605.550000,3.8730E-008,1605.550000,3.8730E-008
1605.600000,1.2640E-008,1605.600000,1.2640E-008,1605.600000,1.2640E-008
1605.650000,4.6890E-008,1605.650000,4.6890E-008,1605.650000,4.6890E-008
1605.700000,-3.1320E-009,1605.700000,-3.1320E-009,1605.700000,-3.1320E-009
1605.750000,1.3520E-008,1605.750000,1.3520E-008,1605.750000,1.3520E-008
1605.800000,2.6990E-008,1605.800000,2.6990E-008,1605.800000,2.6990E-008
1605.850000,5.4360E-008,1605.850000,5.4360E-008,1605.850000,5.4360E-008
1605.900000,5.7940E-009,1605.900000,5.7940E-009,1605.900000,5.7940E-009
1605.950000,2.8440E-008,1605.950000,2.8440E-008,1605.950000,2.8440E-008
1606.000000,-8.0770E-009,1606.000000,-8.0770E-009,1606.000000,-8.0770E-009
1606.050000,5.7210E-008,1606.050000,5.7210E-008,1606.050000,5.7210E-008
1606.100000,6.3000E-009,1606.100000,6.3000E-009,1606.100000,6.3000E-009
1606.150000,4.9180E-008,1606.150000,4.9180E-008,1606.150000,4.9180E-008
1606.200000,2.8070E-008,1606.200000,2.8070E-008,1606.200000,2.8070E-008
1606.250000,2.7760E-008,1606.250000,2.7760E-008,1606.250000,2.7760E-008
1606.300000,7.1380E-008,1606.300000,7.1380E-008,1606.300000,7.1380E-008
1606.350000,-6.5260E-008,1606.350000,-6.5260E-008,1606.350000,-6.5260E-008
1606.400000,4.2100E-008,1606.400000,4.2100E-008,1606.400000,4.2100E-008
1606.450000,1.8660E-009,1606.450000,1.8660E-009,1606.450000,1.8660E-009
1606.500000,3.6490E-008,1606.500000,3.6490E-008,1606.500000,3.6490E-008
1606.550000,5.8780E-008,1606.550000,5.8780E-008,1606.550000,5.8780E-008
1606.600000,-2.7520E-008,1606.600000,-2.7520E-008,1606.600000,-2.7520E-008
1606.650000,-1.2400E-009,1606.650000,-1.2400E-009,1606.650000,-1.2400E-009
1606.700000,-2.6400E-009,1606.700000,-2.6400E-009,1606.700000,-2.6400E-009
1606.750000,3.8410E-008,1606.750000,3.8410E-008,1606.750000,3.8410E-008
1606.800000,5.0540E-008,1606.800000,5.0540E-008,1606.800000,5.0540E-008
1606.850000,5.0120E-009,1606.850000,5.0120E-009,1606.850000,5.0120E-009
1606.900000,3.9750E-008,1606.900000,3.9750E-008,1606.900000,3.9750E-008
1606.950000,2.5160E-008,1606.950000,2.5160E-008,1606.950000,2.5160E-008
