1604.700000,-9.9280E-009,1604.700000,-9.9280E-009,1604.700000,-9.9280E-009
1604.750000,-3.6470E-008,1604.750000,-3.6470E-008,1604.750000,-3.6470E-008
1604.800000,4.1530E-008,1604.800000,4.1530E-008,1604.800000,4.1530E-008
1604.850000,2.0950E-008,1604.850000,2.0950E-008,1604.850000,2.0950E-008
1604.900000,7.6390E-008,1604.900000,7.6390E-008,1604.900000,7.6390E-008
1604.950000,2.1460E-008,1604.950000,2.1460E-008,1604.950000,2.1460E-008
1605.000000,2.6560E-008,1605.000000,2.6560E-008,1605.000000,2.6560E-008
1605.050000,-1.6620E-008,1605.050000,-1.6620E-008,1605.050000,-1.6620E-008
1605.100000,-1.8730E-008,1605.100000,-1.8730E-008,1605.100000,-1.8730E-008
1605.150000,3.1800E-008,1605.150000,3.1800E-008,1605.150000,3.1800E-008
1605.200000,3.4770E-009,1605.200000,3.4770E-009,1605.200000,3.4770E-009
1605.250000,7.8720E-009,1605.250000,7.8720E-009,1605.250000,7.8720E-009
1605.300000,3.1620E-008,1605.300000,3.1620E-008,1605.300000,3.1620E-008
1605.350000,1.4050E-008,1605.350000,1.4050E-008,1605.350000,1.4050E-008
1605.400000,-7.3130E-009,1605.400000,-7.3130E-009,1605.400000,-7.3130E-009
1605.450000,3.6040E-008,1605.450000,3.6040E-008,1605.450000,3.6040E-008
1605.500000,3.6730E-008,1605.500000,3.6730E-008,1605.500000,3.6730E-008
1605.550000,1.7620E-008,1605.550000,1.7620E-008,1605.550000,1.7620E-008
1605.600000,5.0820E-008,1605.600000,5.0820E-008,1605.600000,5.0820E-008
1605.650000,5.3000E-009,1605.650000,5.3000E-009,1605.650000,5.3000E-009
1605.700000,1.7150E-008,1605.700000,1.7150E-008,1605.700000,1.7150E-008
1605.750000,1.6070E-008,1605.750000,1.6070E-008,1605.750000,1.6070E-008
1605.800000,3.6140E-008,1605.800000,3.6140E-008,1605.800000,3.6140E-008
1605.850000,2.6690E-008,1605.850000,2.6690E-008,1605.850000,2.6690E-008
1605.900000,1.1010E-007,1605.900000,1.1010E-007,1605.900000,1.1010E-007
1605.950000,3.4790E-008,1605.950000,3.4790E-008,1605.950000,3.4790E-008
1606.000000,3.1620E-008,1606.000000,3.1620E-008,1606.000000,3.1620E-008
1606.050000,-3.6390E-008,1606.050000,-3.6390E-008,1606.050000,-3.6390E-008
1606.100000,3.0360E-009,1606.100000,3.0360E-009,1606.100000,3.0360E-009
1606.150000,2.9600E-008,1606.150000,2.9600E-008,1606.150000,2.9600E-008
1606.200000,1.1680E-008,1606.200000,1.1680E-008,1606.200000,1.1680E-008
1606.250000,-1.0390E-008,1606.250000,-1.0390E-008,1606.250000,-1.0390E-008
1606.300000,4.5830E-008,1606.300000,4.5830E-008,1606.300000,4.5830E-008
1606.350000,-1.1750E-008,1606.350000,-1.1750E-008,1606.350000,-1.1750E-008
1606.400000,3.9990E-008,1606.400000,3.9990E-008,1606.400000,3.9990E-008
1606.450000,7.0960E-008,1606.450000,7.0960E-008,1606.450000,7.0960E-008
1606.500000,2.5500E-008,1606.500000,2.5500E-008,1606.500000,2.5500E-008
1606.550000,2.6630E-008,1606.550000,2.6630E-008,1606.550000,2.6630E-008
1606.600000,-2.7090E-008,1606.600000,-2.7090E-008,1606.600000,-2.7090E-008
1606.650000,3.0240E-008,1606.650000,3.0240E-008,1606.650000,3.0240E-008
1606.700000,4.8340E-008,1606.700000,4.8340E-008,1606.700000,4.8340E-008
1606.750000,4.3540E-008,1606.750000,4.3540E-008,1606.750000,4.3540E-008
1606.800000,1.4410E-008,1606.800000,1.4410E-008,1606.800000,1.4410E-008
1606.850000,2.0820E-008,1606.850000,2.0820E-008,1606.850000,2.0820E-008
1606.900000,-5.1550E-008,1606.900000,-5.1550E-008,1606.900000,-5.1550E-008
1606.950000,2.2310E-008,1606.950000,2.2310E-008,1606.950000,2.2310E-008
