1604.150000,9.3670E-009,1604.150000,9.3670E-009,1604.150000,9.3670E-009
1604.200000,3.5880E-008,1604.200000,3.5880E-008,1604.200000,3.5880E-008
1604.250000,2.5640E-008,1604.250000,2.5640E-008,1604.250000,2.5640E-008
1604.300000,2.0230E-008,1604.300000,2.0230E-008,1604.300000,2.0230E-008
1604.350000,1.5590E-008,1604.350000,1.5590E-008,1604.350000,1.5590E-008
1604.400000,-4.4900E-008,1604.400000,-4.4900E-008,1604.400000,-4.4900E-008
1604.450000,2.2320E-008,1604.450000,2.2320E-008,1604.450000,2.2320E-008
1604.500000,-3.7450E-008,1604.500000,-3.7450E-008,1604.500000,-3.7450E-008
1604.550000,5.6060E-008,1604.550000,5.6060E-008,1604.550000,5.6060E-008
1604.600000,-1.8520E-008,1604.600000,-1.8520E-008,1604.600000,-1.8520E-008
1604.650000,-7.8260E-009,1604.650000,-7.8260E-009,1604.650000,-7.8260E-009
1604.700000,6.0110E-008,1604.700000,6.0110E-008,1604.700000,6.0110E-008
1604.750000,-1.1290E-010,1604.750000,-1.1290E-010,1604.750000,-1.1290E-010
1604.800000,1.2060E-008,1604.800000,1.2060E-008,1604.800000,1.2060E-008
1604.850000,-4.2380E-008,1604.850000,-4.2380E-008,1604.850000,-4.2380E-008
1604.900000,3.2780E-008,1604.900000,3.2780E-008,1604.900000,3.2780E-008
1604.950000,3.5270E-009,1604.950000,3.5270E-009,1604.950000,3.5270E-009
1605.000000,2.9720E-008,1605.000000,2.9720E-008,1605.000000,2.9720E-008
1605.050000,2.3920E-008,1605.050000,2.3920E-008,1605.050000,2.3920E-008
1605.100000,-9.2120E-009,1605.100000,-9.2120E-009,1605.100000,-9.2120E-009
1605.150000,4.1760E-008,1605.150000,4.1760E-008,1605.150000,4.1760E-008
1605.200000,2.9110E-008,1605.200000,2.9110E-008,1605.200000,2.9110E-008
1605.250000,2.7190E-008,1605.250000,2.7190E-008,1605.250000,2.7190E-008
1605.300000,1.1160E-007,1605.300000,1.1160E-007,1605.300000,1.1160E-007
1605.350000,-1.6730E-008,1605.350000,-1.6730E-008,1605.350000,-1.6730E-008
1605.400000,1.6860E-008,1605.400000,1.6860E-008,1605.400000,1.6860E-008
1605.450000,-2.0280E-008,1605.450000,-2.0280E-008,1605.450000,-2.0280E-008
1605.500000,-1.9710E-008,1605.500000,-1.9710E-008,1605.500000,-1.9710E-008
1605.550000,-5.1150E-008,1605.550000,-5.1150E-008,1605.550000,-5.1150E-008
1605.600000,-6.1620E-008,1605.600000,-6.1620E-008,1605.600000,-6.1620E-008
1605.650000,1.0210E-009,1605.650000,1.0210E-009,1605.650000,1.0210E-009
1605.700000,3.8150E-008,1605.700000,3.8150E-008,1605.700000,3.8150E-008
1605.750000,2.9000E-008,1605.750000,2.9000E-008,1605.750000,2.9000E-008
1605.800000,7.2740E-009,1605.800000,7.2740E-009,1605.800000,7.2740E-009
1605.850000,2.4680E-008,1605.850000,2.4680E-008,1605.850000,2.4680E-008
1605.900000,-1.8900E-008,1605.900000,-1.8900E-008,1605.900000,-1.8900E-008
1605.950000,-2.2330E-008,1605.950000,-2.2330E-008,1605.950000,-2.2330E-008
1606.000000,-5.4860E-009,1606.000000,-5.4860E-009,1606.000000,-5.4860E-009
1606.050000,4.5870E-008,1606.050000,4.5870E-008,1606.050000,4.5870E-008
1606.100000,1.9000E-008,1606.100000,1.9000E-008,1606.100000,1.9000E-008
1606.150000,4.3640E-008,1606.150000,4.3640E-008,1606.150000,4.3640E-008
1606.200000,2.7780E-008,1606.200000,2.7780E-008,1606.200000,2.7780E-008
1606.250000,1.5850E-008,1606.250000,1.5850E-008,1606.250000,1.5850E-008
1606.300000,-3.7340E-008,1606.300000,-3.7340E-008,1606.300000,-3.7340E-008
1606.350000,1.2640E-008,1606.350000,1.2640E-008,1606.350000,1.2640E-008
1606.400000,-2.0330E-008,1606.400000,-2.0330E-008,1606.400000,-2.0330E-008
1606.450000,2.0380E-008,1606.450000,2.0380E-008,1606.450000,2.0380E-008
1606.500000,-4.1320E-009,1606.500000,-4.1320E-009,1606.500000,-4.1320E-009
1606.550000,2.9700E-008,1606.550000,2.9700E-008,1606.550000,2.9700E-008
1606.600000,2.3840E-008,1606.600000,2.3840E-008,1606.600000,2.3840E-008
1606.650000,2.5540E-008,1606.650000,2.5540E-008,1606.650000,2.5540E-008
1606.700000,4.0230E-008,1606.700000,4.0230E-008,1606.700000,4.0230E-008
1606.750000,1.5890E-008,1606.750000,1.5890E-008,1606.750000,1.5890E-008
1606.800000,-5.1270E-010,1606.800000,-5.1270E-010,1606.800000,-5.1270E-010
1606.850000,3.7270E-008,1606.850000,3.7270E-008,1606.850000,3.7270E-008
1606.900000,-1.1730E-009,1606.900000,-1.1730E-009,1606.900000,-1.1730E-009
1606.950000,6.6650E-009,1606.950000,6.6650E-009,1606.950000,6.6650E-009
