1604.250000,5.1300E-008,1604.250000,5.1300E-008,1604.250000,5.1300E-008
1604.300000,4.7050E-008,1604.300000,4.7050E-008,1604.300000,4.7050E-008
1604.350000,5.0750E-008,1604.350000,5.0750E-008,1604.350000,5.0750E-008
1604.400000,2.8610E-008,1604.400000,2.8610E-008,1604.400000,2.8610E-008
1604.450000,1.8440E-008,1604.450000,1.8440E-008,1604.450000,1.8440E-008
1604.500000,3.3090E-008,1604.500000,3.3090E-008,1604.500000,3.3090E-008
1604.550000,7.5930E-009,1604.550000,7.5930E-009,1604.550000,7.5930E-009
1604.600000,1.7300E-008,1604.600000,1.7300E-008,1604.600000,1.7300E-008
1604.650000,3.1430E-008,1604.650000,3.1430E-008,1604.650000,3.1430E-008
1604.700000,4.0250E-008,1604.700000,4.0250E-008,1604.700000,4.0250E-008
1604.750000,6.0190E-009,1604.750000,6.0190E-009,1604.750000,6.0190E-009
1604.800000,2.4100E-008,1604.800000,2.4100E-008,1604.800000,2.4100E-008
1604.850000,-1.4720E-008,1604.850000,-1.4720E-008,1604.850000,-1.4720E-008
1604.900000,-5.2020E-008,1604.900000,-5.2020E-008,1604.900000,-5.2020E-008
1604.950000,1.9200E-008,1604.950000,1.9200E-008,1604.950000,1.9200E-008
1605.000000,-4.2880E-009,1605.000000,-4.2880E-009,1605.000000,-4.2880E-009
1605.050000,5.5950E-008,1605.050000,5.5950E-008,1605.050000,5.5950E-008
1605.100000,-3.0550E-010,1605.100000,-3.0550E-010,1605.100000,-3.0550E-010
1605.150000,-6.5400E-009,1605.150000,-6.5400E-009,1605.150000,-6.5400E-009
1605.200000,5.4380E-008,1605.200000,5.4380E-008,1605.200000,5.4380E-008
1605.250000,-7.0230E-010,1605.250000,-7.0230E-010,1605.250000,-7.0230E-010
1605.300000,3.1170E-008,1605.300000,3.1170E-008,1605.300000,3.1170E-008
1605.350000,3.2390E-009,1605.350000,3.2390E-009,1605.350000,3.2390E-009
1605.400000,-5.9860E-009,1605.400000,-5.9860E-009,1605.400000,-5.9860E-009
1605.450000,-1.3760E-008,1605.450000,-1.3760E-008,1605.450000,-1.3760E-008
1605.500000,6.5420E-009,1605.500000,6.5420E-009,1605.500000,6.5420E-009
1605.550000,3.8020E-008,1605.550000,3.8020E-008,1605.550000,3.8020E-008
1605.600000,3.4170E-008,1605.600000,3.4170E-008,1605.600000,3.4170E-008
1605.650000,5.6620E-009,1605.650000,5.6620E-009,1605.650000,5.6620E-009
1605.700000,-4.1990E-010,1605.700000,-4.1990E-010,1605.700000,-4.1990E-010
1605.750000,-1.2360E-008,1605.750000,-1.2360E-008,1605.750000,-1.2360E-008
1605.800000,-3.2790E-009,1605.800000,-3.2790E-009,1605.800000,-3.2790E-009
1605.850000,5.8400E-008,1605.850000,5.8400E-008,1605.850000,5.8400E-008
1605.900000,-1.7890E-008,1605.900000,-1.7890E-008,1605.900000,-1.7890E-008
1605.950000,2.2550E-008,1605.950000,2.2550E-008,1605.950000,2.2550E-008
1606.000000,1.7350E-008,1606.000000,1.7350E-008,1606.000000,1.7350E-008
1606.050000,1.0180E-008,1606.050000,1.0180E-008,1606.050000,1.0180E-008
1606.100000,3.6950E-009,1606.100000,3.6950E-009,1606.100000,3.6950E-009
1606.150000,4.1460E-008,1606.150000,4.1460E-008,1606.150000,4.1460E-008
1606.200000,-6.6400E-009,1606.200000,-6.6400E-009,1606.200000,-6.6400E-009
1606.250000,3.4960E-008,1606.250000,3.4960E-008,1606.250000,3.4960E-008
1606.300000,2.5520E-008,1606.300000,2.5520E-008,1606.300000,2.5520E-008
1606.350000,4.5530E-008,1606.350000,4.5530E-008,1606.350000,4.5530E-008
1606.400000,2.7280E-008,1606.400000,2.7280E-008,1606.400000,2.7280E-008
1606.450000,2.1050E-008,1606.450000,2.1050E-008,1606.450000,2.1050E-008
1606.500000,5.4190E-008,1606.500000,5.4190E-008,1606.500000,5.4190E-008
1606.550000,4.6960E-008,1606.550000,4.6960E-008,1606.550000,4.6960E-008
1606.600000,-6.1230E-009,1606.600000,-6.1230E-009,1606.600000,-6.1230E-009
1606.650000,6.5060E-008,1606.650000,6.5060E-008,1606.650000,6.5060E-008
1606.700000,3.8390E-008,1606.700000,3.8390E-008,1606.700000,3.8390E-008
1606.750000,-3.8580E-009,1606.750000,-3.8580E-009,1606.750000,-3.8580E-009
1606.800000,5.4290E-008,1606.800000,5.4290E-008,1606.800000,5.4290E-008
1606.850000,6.8840E-008,1606.850000,6.8840E-008,1606.850000,6.8840E-008
1606.900000,3.0690E-008,1606.900000,3.0690E-008,1606.900000,3.0690E-008
1606.950000,1.8080E-008,1606.950000,1.8080E-008,1606.950000,1.8080E-008
