1604.700000,3.9500E-008,1604.700000,3.9500E-008,1604.700000,3.9500E-008
1604.750000,4.5210E-008,1604.750000,4.5210E-008,1604.750000,4.5210E-008
1604.800000,2.2590E-008,1604.800000,2.2590E-008,1604.800000,2.2590E-008
1604.850000,3.4160E-008,1604.850000,3.4160E-008,1604.850000,3.4160E-008
1604.900000,-6.7830E-011,1604.900000,-6.7830E-011,1604.900000,-6.7830E-011
1604.950000,6.6280E-008,1604.950000,6.6280E-008,1604.950000,6.6280E-008
1605.000000,3.2490E-008,1605.000000,3.2490E-008,1605.000000,3.2490E-008
1605.050000,5.5670E-008,1605.050000,5.5670E-008,1605.050000,5.5670E-008
1605.100000,3.9010E-008,1605.100000,3.9010E-008,1605.100000,3.9010E-008
1605.150000,1.4020E-008,1605.150000,1.4020E-008,1605.150000,1.4020E-008
1605.200000,7.1140E-008,1605.200000,7.1140E-008,1605.200000,7.1140E-008
1605.250000,1.1640E-008,1605.250000,1.1640E-008,1605.250000,1.1640E-008
1605.300000,-5.7770E-010,1605.300000,-5.7770E-010,1605.300000,-5.7770E-010
1605.350000,1.1110E-008,1605.350000,1.1110E-008,1605.350000,1.1110E-008
1605.400000,-9.0710E-009,1605.400000,-9.0710E-009,1605.400000,-9.0710E-009
1605.450000,-3.9220E-008,1605.450000,-3.9220E-008,1605.450000,-3.9220E-008
1605.500000,-3.9100E-008,1605.500000,-3.9100E-008,1605.500000,-3.9100E-008
1605.550000,3.5260E-009,1605.550000,3.5260E-009,1605.550000,3.5260E-009
1605.600000,5.0510E-008,1605.600000,5.0510E-008,1605.600000,5.0510E-008
1605.650000,6.4520E-008,1605.650000,6.4520E-008,1605.650000,6.4520E-008
1605.700000,1.1290E-008,1605.700000,1.1290E-008,1605.700000,1.1290E-008
1605.750000,1.6780E-008,1605.750000,1.6780E-008,1605.750000,1.6780E-008
1605.800000,3.5520E-008,1605.800000,3.5520E-008,1605.800000,3.5520E-008
1605.850000,2.7450E-008,1605.850000,2.7450E-008,1605.850000,2.7450E-008
1605.900000,5.0360E-008,1605.900000,5.0360E-008,1605.900000,5.0360E-008
1605.950000,6.8160E-009,1605.950000,6.8160E-009,1605.950000,6.8160E-009
1606.000000,3.4950E-008,1606.000000,3.4950E-008,1606.000000,3.4950E-008
1606.050000,-4.9870E-008,1606.050000,-4.9870E-008,1606.050000,-4.9870E-008
1606.100000,3.0970E-008,1606.100000,3.0970E-008,1606.100000,3.0970E-008
1606.150000,7.8900E-008,1606.150000,7.8900E-008,1606.150000,7.8900E-008
1606.200000,3.4130E-008,1606.200000,3.4130E-008,1606.200000,3.4130E-008
1606.250000,2.2280E-008,1606.250000,2.2280E-008,1606.250000,2.2280E-008
1606.300000,5.1220E-010,1606.300000,5.1220E-010,1606.300000,5.1220E-010
1606.350000,1.0380E-008,1606.350000,1.0380E-008,1606.350000,1.0380E-008
1606.400000,3.3200E-008,1606.400000,3.3200E-008,1606.400000,3.3200E-008
1606.450000,-3.9260E-009,1606.450000,-3.9260E-009,1606.450000,-3.9260E-009
1606.500000,2.5290E-008,1606.500000,2.5290E-008,1606.500000,2.5290E-008
1606.550000,4.5710E-008,1606.550000,4.5710E-008,1606.550000,4.5710E-008
1606.600000,8.8540E-008,1606.600000,8.8540E-008,1606.600000,8.8540E-008
1606.650000,4.7750E-008,1606.650000,4.7750E-008,1606.650000,4.7750E-008
1606.700000,2.4610E-008,1606.700000,2.4610E-008,1606.700000,2.4610E-008
1606.750000,3.4240E-008,1606.750000,3.4240E-008,1606.750000,3.4240E-008
1606.800000,1.5370E-008,1606.800000,1.5370E-008,1606.800000,1.5370E-008
1606.850000,3.5250E-008,1606.850000,3.5250E-008,1606.850000,3.5250E-008
1606.900000,3.2430E-008,1606.900000,3.2430E-008,1606.900000,3.2430E-008
1606.950000,9.2400E-009,1606.950000,9.2400E-009,1606.950000,9.2400E-009
