1571.400000,1.2780E-004,1571.400000,1.2780E-004,1571.400000,1.2780E-004
1571.450000,1.2840E-004,1571.450000,1.2840E-004,1571.450000,1.2840E-004
1571.500000,1.2910E-004,1571.500000,1.2910E-004,1571.500000,1.2910E-004
1571.550000,1.2900E-004,1571.550000,1.2900E-004,1571.550000,1.2900E-004
1571.600000,1.2840E-004,1571.600000,1.2840E-004,1571.600000,1.2840E-004
1571.650000,1.2810E-004,1571.650000,1.2810E-004,1571.650000,1.2810E-004
1571.700000,1.2750E-004,1571.700000,1.2750E-004,1571.700000,1.2750E-004
1571.750000,1.2690E-004,1571.750000,1.2690E-004,1571.750000,1.2690E-004
1571.800000,1.2660E-004,1571.800000,1.2660E-004,1571.800000,1.2660E-004
1571.850000,1.2560E-004,1571.850000,1.2560E-004,1571.850000,1.2560E-004
1571.900000,1.2440E-004,1571.900000,1.2440E-004,1571.900000,1.2440E-004
1571.950000,1.2250E-004,1571.950000,1.2250E-004,1571.950000,1.2250E-004
1572.000000,1.2080E-004,1572.000000,1.2080E-004,1572.000000,1.2080E-004
1572.050000,1.1940E-004,1572.050000,1.1940E-004,1572.050000,1.1940E-004
1572.100000,1.1700E-004,1572.100000,1.1700E-004,1572.100000,1.1700E-004
1572.150000,1.1590E-004,1572.150000,1.1590E-004,1572.150000,1.1590E-004
1572.200000,1.1290E-004,1572.200000,1.1290E-004,1572.200000,1.1290E-004
1572.250000,1.0950E-004,1572.250000,1.0950E-004,1572.250000,1.0950E-004
1572.300000,1.0870E-004,1572.300000,1.0870E-004,1572.300000,1.0870E-004
1572.350000,1.0690E-004,1572.350000,1.0690E-004,1572.350000,1.0690E-004
1572.400000,1.0230E-004,1572.400000,1.0230E-004,1572.400000,1.0230E-004
1572.450000,9.9480E-005,1572.450000,9.9480E-005,1572.450000,9.9480E-005
1572.500000,9.8280E-005,1572.500000,9.8280E-005,1572.500000,9.8280E-005
1572.550000,9.5820E-005,1572.550000,9.5820E-005,1572.550000,9.5820E-005
1572.600000,9.0080E-005,1572.600000,9.0080E-005,1572.600000,9.0080E-005
1572.650000,8.6600E-005,1572.650000,8.6600E-005,1572.650000,8.6600E-005
1572.700000,8.4800E-005,1572.700000,8.4800E-005,1572.700000,8.4800E-005
1572.750000,8.0020E-005,1572.750000,8.0020E-005,1572.750000,8.0020E-005
1572.800000,7.9290E-005,1572.800000,7.9290E-005,1572.800000,7.9290E-005
1572.850000,7.4170E-005,1572.850000,7.4170E-005,1572.850000,7.4170E-005
1572.900000,7.0910E-005,1572.900000,7.0910E-005,1572.900000,7.0910E-005
1572.950000,6.8030E-005,1572.950000,6.8030E-005,1572.950000,6.8030E-005
1573.000000,6.4750E-005,1573.000000,6.4750E-005,1573.000000,6.4750E-005
1573.050000,6.2080E-005,1573.050000,6.2080E-005,1573.050000,6.2080E-005
1573.100000,5.9430E-005,1573.100000,5.9430E-005,1573.100000,5.9430E-005
1573.150000,5.6810E-005,1573.150000,5.6810E-005,1573.150000,5.6810E-005
1573.200000,5.4320E-005,1573.200000,5.4320E-005,1573.200000,5.4320E-005
1573.250000,5.1670E-005,1573.250000,5.1670E-005,1573.250000,5.1670E-005
1573.300000,4.9290E-005,1573.300000,4.9290E-005,1573.300000,4.9290E-005
1573.350000,4.7280E-005,1573.350000,4.7280E-005,1573.350000,4.7280E-005
1573.400000,4.5350E-005,1573.400000,4.5350E-005,1573.400000,4.5350E-005
1573.450000,4.3200E-005,1573.450000,4.3200E-005,1573.450000,4.3200E-005
1573.500000,4.1160E-005,1573.500000,4.1160E-005,1573.500000,4.1160E-005
1573.550000,3.9170E-005,1573.550000,3.9170E-005,1573.550000,3.9170E-005
1573.600000,3.7630E-005,1573.600000,3.7630E-005,1573.600000,3.7630E-005
1573.650000,3.6070E-005,1573.650000,3.6070E-005,1573.650000,3.6070E-005
1573.700000,3.4560E-005,1573.700000,3.4560E-005,1573.700000,3.4560E-005
1573.750000,3.2890E-005,1573.750000,3.2890E-005,1573.750000,3.2890E-005
1573.800000,3.1790E-005,1573.800000,3.1790E-005,1573.800000,3.1790E-005
1573.850000,3.0140E-005,1573.850000,3.0140E-005,1573.850000,3.0140E-005
1573.900000,2.8850E-005,1573.900000,2.8850E-005,1573.900000,2.8850E-005
1573.950000,2.7800E-005,1573.950000,2.7800E-005,1573.950000,2.7800E-005
1574.000000,2.6680E-005,1574.000000,2.6680E-005,1574.000000,2.6680E-005
1574.050000,2.5440E-005,1574.050000,2.5440E-005,1574.050000,2.5440E-005
1574.100000,2.4340E-005,1574.100000,2.4340E-005,1574.100000,2.4340E-005
1574.150000,2.3520E-005,1574.150000,2.3520E-005,1574.150000,2.3520E-005
1574.200000,2.2570E-005,1574.200000,2.2570E-005,1574.200000,2.2570E-005
1574.250000,2.1930E-005,1574.250000,2.1930E-005,1574.250000,2.1930E-005
1574.300000,2.0890E-005,1574.300000,2.0890E-005,1574.300000,2.0890E-005
1574.350000,1.9890E-005,1574.350000,1.9890E-005,1574.350000,1.9890E-005
1574.400000,1.9340E-005,1574.400000,1.9340E-005,1574.400000,1.9340E-005
1574.450000,1.8710E-005,1574.450000,1.8710E-005,1574.450000,1.8710E-005
1574.500000,1.8090E-005,1574.500000,1.8090E-005,1574.500000,1.8090E-005
1574.550000,1.7500E-005,1574.550000,1.7500E-005,1574.550000,1.7500E-005
1574.600000,1.6540E-005,1574.600000,1.6540E-005,1574.600000,1.6540E-005
1574.650000,1.6140E-005,1574.650000,1.6140E-005,1574.650000,1.6140E-005
1574.700000,1.5640E-005,1574.700000,1.5640E-005,1574.700000,1.5640E-005
1574.750000,1.5210E-005,1574.750000,1.5210E-005,1574.750000,1.5210E-005
1574.800000,1.4730E-005,1574.800000,1.4730E-005,1574.800000,1.4730E-005
1574.850000,1.4260E-005,1574.850000,1.4260E-005,1574.850000,1.4260E-005
1574.900000,1.3830E-005,1574.900000,1.3830E-005,1574.900000,1.3830E-005
1574.950000,1.3510E-005,1574.950000,1.3510E-005,1574.950000,1.3510E-005
1575.000000,1.2950E-005,1575.000000,1.2950E-005,1575.000000,1.2950E-005
1575.050000,1.2830E-005,1575.050000,1.2830E-005,1575.050000,1.2830E-005
1575.100000,1.2400E-005,1575.100000,1.2400E-005,1575.100000,1.2400E-005
1575.150000,1.1900E-005,1575.150000,1.1900E-005,1575.150000,1.1900E-005
1575.200000,1.1410E-005,1575.200000,1.1410E-005,1575.200000,1.1410E-005
1575.250000,1.1340E-005,1575.250000,1.1340E-005,1575.250000,1.1340E-005
1575.300000,1.1150E-005,1575.300000,1.1150E-005,1575.300000,1.1150E-005
1575.350000,1.0990E-005,1575.350000,1.0990E-005,1575.350000,1.0990E-005
1575.400000,1.0690E-005,1575.400000,1.0690E-005,1575.400000,1.0690E-005
1575.450000,1.0370E-005,1575.450000,1.0370E-005,1575.450000,1.0370E-005
1575.500000,9.9790E-006,1575.500000,9.9790E-006,1575.500000,9.9790E-006
1575.550000,9.8520E-006,1575.550000,9.8520E-006,1575.550000,9.8520E-006
1575.600000,9.6260E-006,1575.600000,9.6260E-006,1575.600000,9.6260E-006
1575.650000,9.3880E-006,1575.650000,9.3880E-006,1575.650000,9.3880E-006
1575.700000,9.2850E-006,1575.700000,9.2850E-006,1575.700000,9.2850E-006
1575.750000,8.9900E-006,1575.750000,8.9900E-006,1575.750000,8.9900E-006
1575.800000,8.7770E-006,1575.800000,8.7770E-006,1575.800000,8.7770E-006
1575.850000,8.6880E-006,1575.850000,8.6880E-006,1575.850000,8.6880E-006
1575.900000,8.4790E-006,1575.900000,8.4790E-006,1575.900000,8.4790E-006
1575.950000,8.2760E-006,1575.950000,8.2760E-006,1575.950000,8.2760E-006
1576.000000,8.0620E-006,1576.000000,8.0620E-006,1576.000000,8.0620E-006
1576.050000,7.9370E-006,1576.050000,7.9370E-006,1576.050000,7.9370E-006
1576.100000,7.6280E-006,1576.100000,7.6280E-006,1576.100000,7.6280E-006
1576.150000,7.5150E-006,1576.150000,7.5150E-006,1576.150000,7.5150E-006
1576.200000,7.5600E-006,1576.200000,7.5600E-006,1576.200000,7.5600E-006
1576.250000,7.2480E-006,1576.250000,7.2480E-006,1576.250000,7.2480E-006
1576.300000,7.1120E-006,1576.300000,7.1120E-006,1576.300000,7.1120E-006
1576.350000,7.0460E-006,1576.350000,7.0460E-006,1576.350000,7.0460E-006
1576.400000,6.9310E-006,1576.400000,6.9310E-006,1576.400000,6.9310E-006
1576.450000,6.8560E-006,1576.450000,6.8560E-006,1576.450000,6.8560E-006
1576.500000,6.8100E-006,1576.500000,6.8100E-006,1576.500000,6.8100E-006
1576.550000,6.5660E-006,1576.550000,6.5660E-006,1576.550000,6.5660E-006
1576.600000,6.4200E-006,1576.600000,6.4200E-006,1576.600000,6.4200E-006
1576.650000,6.4520E-006,1576.650000,6.4520E-006,1576.650000,6.4520E-006
1576.700000,6.3900E-006,1576.700000,6.3900E-006,1576.700000,6.3900E-006
1576.750000,6.2590E-006,1576.750000,6.2590E-006,1576.750000,6.2590E-006
1576.800000,6.1470E-006,1576.800000,6.1470E-006,1576.800000,6.1470E-006
1576.850000,6.1060E-006,1576.850000,6.1060E-006,1576.850000,6.1060E-006
1576.900000,5.9460E-006,1576.900000,5.9460E-006,1576.900000,5.9460E-006
1576.950000,5.9280E-006,1576.950000,5.9280E-006,1576.950000,5.9280E-006
1577.000000,5.9010E-006,1577.000000,5.9010E-006,1577.000000,5.9010E-006
1577.050000,5.7430E-006,1577.050000,5.7430E-006,1577.050000,5.7430E-006
1577.100000,5.7440E-006,1577.100000,5.7440E-006,1577.100000,5.7440E-006
1577.150000,5.7290E-006,1577.150000,5.7290E-006,1577.150000,5.7290E-006
1577.200000,5.5540E-006,1577.200000,5.5540E-006,1577.200000,5.5540E-006
1577.250000,5.6470E-006,1577.250000,5.6470E-006,1577.250000,5.6470E-006
1577.300000,5.4290E-006,1577.300000,5.4290E-006,1577.300000,5.4290E-006
1577.350000,5.3620E-006,1577.350000,5.3620E-006,1577.350000,5.3620E-006
1577.400000,5.2240E-006,1577.400000,5.2240E-006,1577.400000,5.2240E-006
1577.450000,5.2520E-006,1577.450000,5.2520E-006,1577.450000,5.2520E-006
1577.500000,5.2630E-006,1577.500000,5.2630E-006,1577.500000,5.2630E-006
1577.550000,5.1400E-006,1577.550000,5.1400E-006,1577.550000,5.1400E-006
1577.600000,5.0820E-006,1577.600000,5.0820E-006,1577.600000,5.0820E-006
1577.650000,5.0430E-006,1577.650000,5.0430E-006,1577.650000,5.0430E-006
1577.700000,4.9880E-006,1577.700000,4.9880E-006,1577.700000,4.9880E-006
1577.750000,4.9510E-006,1577.750000,4.9510E-006,1577.750000,4.9510E-006
1577.800000,4.9820E-006,1577.800000,4.9820E-006,1577.800000,4.9820E-006
1577.850000,4.7220E-006,1577.850000,4.7220E-006,1577.850000,4.7220E-006
1577.900000,4.8420E-006,1577.900000,4.8420E-006,1577.900000,4.8420E-006
1577.950000,4.7070E-006,1577.950000,4.7070E-006,1577.950000,4.7070E-006
1578.000000,4.6320E-006,1578.000000,4.6320E-006,1578.000000,4.6320E-006
1578.050000,4.6720E-006,1578.050000,4.6720E-006,1578.050000,4.6720E-006
1578.100000,4.5750E-006,1578.100000,4.5750E-006,1578.100000,4.5750E-006
1578.150000,4.6170E-006,1578.150000,4.6170E-006,1578.150000,4.6170E-006
1578.200000,4.5450E-006,1578.200000,4.5450E-006,1578.200000,4.5450E-006
1578.250000,4.5820E-006,1578.250000,4.5820E-006,1578.250000,4.5820E-006
1578.300000,4.5670E-006,1578.300000,4.5670E-006,1578.300000,4.5670E-006
1578.350000,4.5660E-006,1578.350000,4.5660E-006,1578.350000,4.5660E-006
1578.400000,4.3290E-006,1578.400000,4.3290E-006,1578.400000,4.3290E-006
1578.450000,4.4030E-006,1578.450000,4.4030E-006,1578.450000,4.4030E-006
1578.500000,4.3010E-006,1578.500000,4.3010E-006,1578.500000,4.3010E-006
1578.550000,4.3270E-006,1578.550000,4.3270E-006,1578.550000,4.3270E-006
1578.600000,4.4120E-006,1578.600000,4.4120E-006,1578.600000,4.4120E-006
1578.650000,4.4010E-006,1578.650000,4.4010E-006,1578.650000,4.4010E-006
1578.700000,4.1570E-006,1578.700000,4.1570E-006,1578.700000,4.1570E-006
1578.750000,4.1420E-006,1578.750000,4.1420E-006,1578.750000,4.1420E-006
1578.800000,4.2540E-006,1578.800000,4.2540E-006,1578.800000,4.2540E-006
1578.850000,4.0680E-006,1578.850000,4.0680E-006,1578.850000,4.0680E-006
1578.900000,4.1960E-006,1578.900000,4.1960E-006,1578.900000,4.1960E-006
1578.950000,4.1670E-006,1578.950000,4.1670E-006,1578.950000,4.1670E-006
1579.000000,4.0850E-006,1579.000000,4.0850E-006,1579.000000,4.0850E-006
1579.050000,4.1280E-006,1579.050000,4.1280E-006,1579.050000,4.1280E-006
1579.100000,4.1690E-006,1579.100000,4.1690E-006,1579.100000,4.1690E-006
1579.150000,4.0380E-006,1579.150000,4.0380E-006,1579.150000,4.0380E-006
1579.200000,4.1540E-006,1579.200000,4.1540E-006,1579.200000,4.1540E-006
1579.250000,4.1090E-006,1579.250000,4.1090E-006,1579.250000,4.1090E-006
1579.300000,4.0760E-006,1579.300000,4.0760E-006,1579.300000,4.0760E-006
1579.350000,4.0150E-006,1579.350000,4.0150E-006,1579.350000,4.0150E-006
1579.400000,4.0930E-006,1579.400000,4.0930E-006,1579.400000,4.0930E-006
1579.450000,4.1650E-006,1579.450000,4.1650E-006,1579.450000,4.1650E-006
1579.500000,4.0630E-006,1579.500000,4.0630E-006,1579.500000,4.0630E-006
1579.550000,4.1500E-006,1579.550000,4.1500E-006,1579.550000,4.1500E-006
1579.600000,4.0460E-006,1579.600000,4.0460E-006,1579.600000,4.0460E-006
1579.650000,4.0850E-006,1579.650000,4.0850E-006,1579.650000,4.0850E-006
1579.700000,4.1710E-006,1579.700000,4.1710E-006,1579.700000,4.1710E-006
1579.750000,4.1580E-006,1579.750000,4.1580E-006,1579.750000,4.1580E-006
1579.800000,4.1690E-006,1579.800000,4.1690E-006,1579.800000,4.1690E-006
1579.850000,4.1010E-006,1579.850000,4.1010E-006,1579.850000,4.1010E-006
1579.900000,4.1390E-006,1579.900000,4.1390E-006,1579.900000,4.1390E-006
1579.950000,4.0770E-006,1579.950000,4.0770E-006,1579.950000,4.0770E-006
1580.000000,4.2120E-006,1580.000000,4.2120E-006,1580.000000,4.2120E-006
1580.050000,4.0870E-006,1580.050000,4.0870E-006,1580.050000,4.0870E-006
1580.100000,4.2740E-006,1580.100000,4.2740E-006,1580.100000,4.2740E-006
1580.150000,4.3080E-006,1580.150000,4.3080E-006,1580.150000,4.3080E-006
1580.200000,4.2160E-006,1580.200000,4.2160E-006,1580.200000,4.2160E-006
1580.250000,4.2970E-006,1580.250000,4.2970E-006,1580.250000,4.2970E-006
1580.300000,4.2700E-006,1580.300000,4.2700E-006,1580.300000,4.2700E-006
1580.350000,4.3850E-006,1580.350000,4.3850E-006,1580.350000,4.3850E-006
1580.400000,4.3200E-006,1580.400000,4.3200E-006,1580.400000,4.3200E-006
1580.450000,4.3850E-006,1580.450000,4.3850E-006,1580.450000,4.3850E-006
1580.500000,4.4620E-006,1580.500000,4.4620E-006,1580.500000,4.4620E-006
1580.550000,4.5440E-006,1580.550000,4.5440E-006,1580.550000,4.5440E-006
1580.600000,4.5180E-006,1580.600000,4.5180E-006,1580.600000,4.5180E-006
1580.650000,4.5610E-006,1580.650000,4.5610E-006,1580.650000,4.5610E-006
1580.700000,4.6510E-006,1580.700000,4.6510E-006,1580.700000,4.6510E-006
1580.750000,4.6090E-006,1580.750000,4.6090E-006,1580.750000,4.6090E-006
1580.800000,4.7150E-006,1580.800000,4.7150E-006,1580.800000,4.7150E-006
1580.850000,4.8010E-006,1580.850000,4.8010E-006,1580.850000,4.8010E-006
1580.900000,4.8930E-006,1580.900000,4.8930E-006,1580.900000,4.8930E-006
1580.950000,5.0350E-006,1580.950000,5.0350E-006,1580.950000,5.0350E-006
1581.000000,5.0190E-006,1581.000000,5.0190E-006,1581.000000,5.0190E-006
1581.050000,5.1460E-006,1581.050000,5.1460E-006,1581.050000,5.1460E-006
1581.100000,5.1480E-006,1581.100000,5.1480E-006,1581.100000,5.1480E-006
1581.150000,5.2710E-006,1581.150000,5.2710E-006,1581.150000,5.2710E-006
1581.200000,5.3210E-006,1581.200000,5.3210E-006,1581.200000,5.3210E-006
1581.250000,5.4220E-006,1581.250000,5.4220E-006,1581.250000,5.4220E-006
1581.300000,5.5780E-006,1581.300000,5.5780E-006,1581.300000,5.5780E-006
1581.350000,5.6770E-006,1581.350000,5.6770E-006,1581.350000,5.6770E-006
1581.400000,5.6220E-006,1581.400000,5.6220E-006,1581.400000,5.6220E-006
1581.450000,5.7620E-006,1581.450000,5.7620E-006,1581.450000,5.7620E-006
1581.500000,5.8510E-006,1581.500000,5.8510E-006,1581.500000,5.8510E-006
1581.550000,5.8110E-006,1581.550000,5.8110E-006,1581.550000,5.8110E-006
1581.600000,5.8040E-006,1581.600000,5.8040E-006,1581.600000,5.8040E-006
1581.650000,5.9360E-006,1581.650000,5.9360E-006,1581.650000,5.9360E-006
1581.700000,5.9610E-006,1581.700000,5.9610E-006,1581.700000,5.9610E-006
1581.750000,6.1400E-006,1581.750000,6.1400E-006,1581.750000,6.1400E-006
1581.800000,6.0860E-006,1581.800000,6.0860E-006,1581.800000,6.0860E-006
1581.850000,6.1770E-006,1581.850000,6.1770E-006,1581.850000,6.1770E-006
1581.900000,6.2070E-006,1581.900000,6.2070E-006,1581.900000,6.2070E-006
1581.950000,6.3300E-006,1581.950000,6.3300E-006,1581.950000,6.3300E-006
1582.000000,6.2910E-006,1582.000000,6.2910E-006,1582.000000,6.2910E-006
1582.050000,6.2410E-006,1582.050000,6.2410E-006,1582.050000,6.2410E-006
1582.100000,6.2350E-006,1582.100000,6.2350E-006,1582.100000,6.2350E-006
1582.150000,6.2620E-006,1582.150000,6.2620E-006,1582.150000,6.2620E-006
1582.200000,6.1870E-006,1582.200000,6.1870E-006,1582.200000,6.1870E-006
1582.250000,6.1830E-006,1582.250000,6.1830E-006,1582.250000,6.1830E-006
1582.300000,5.9390E-006,1582.300000,5.9390E-006,1582.300000,5.9390E-006
1582.350000,5.9460E-006,1582.350000,5.9460E-006,1582.350000,5.9460E-006
1582.400000,5.9100E-006,1582.400000,5.9100E-006,1582.400000,5.9100E-006
1582.450000,5.7880E-006,1582.450000,5.7880E-006,1582.450000,5.7880E-006
1582.500000,5.6770E-006,1582.500000,5.6770E-006,1582.500000,5.6770E-006
1582.550000,5.5070E-006,1582.550000,5.5070E-006,1582.550000,5.5070E-006
1582.600000,5.3280E-006,1582.600000,5.3280E-006,1582.600000,5.3280E-006
1582.650000,5.2540E-006,1582.650000,5.2540E-006,1582.650000,5.2540E-006
1582.700000,5.0310E-006,1582.700000,5.0310E-006,1582.700000,5.0310E-006
1582.750000,4.9730E-006,1582.750000,4.9730E-006,1582.750000,4.9730E-006
1582.800000,4.5900E-006,1582.800000,4.5900E-006,1582.800000,4.5900E-006
1582.850000,4.3540E-006,1582.850000,4.3540E-006,1582.850000,4.3540E-006
1582.900000,4.3540E-006,1582.900000,4.3540E-006,1582.900000,4.3540E-006
1582.950000,4.1660E-006,1582.950000,4.1660E-006,1582.950000,4.1660E-006
1583.000000,3.8440E-006,1583.000000,3.8440E-006,1583.000000,3.8440E-006
1583.050000,3.5620E-006,1583.050000,3.5620E-006,1583.050000,3.5620E-006
1583.100000,3.5040E-006,1583.100000,3.5040E-006,1583.100000,3.5040E-006
1583.150000,3.2870E-006,1583.150000,3.2870E-006,1583.150000,3.2870E-006
1583.200000,3.0610E-006,1583.200000,3.0610E-006,1583.200000,3.0610E-006
1583.250000,3.0070E-006,1583.250000,3.0070E-006,1583.250000,3.0070E-006
1583.300000,2.8050E-006,1583.300000,2.8050E-006,1583.300000,2.8050E-006
1583.350000,2.6650E-006,1583.350000,2.6650E-006,1583.350000,2.6650E-006
1583.400000,2.4610E-006,1583.400000,2.4610E-006,1583.400000,2.4610E-006
1583.450000,2.3460E-006,1583.450000,2.3460E-006,1583.450000,2.3460E-006
1583.500000,2.0980E-006,1583.500000,2.0980E-006,1583.500000,2.0980E-006
1583.550000,1.9900E-006,1583.550000,1.9900E-006,1583.550000,1.9900E-006
1583.600000,1.9640E-006,1583.600000,1.9640E-006,1583.600000,1.9640E-006
1583.650000,1.8930E-006,1583.650000,1.8930E-006,1583.650000,1.8930E-006
1583.700000,1.7130E-006,1583.700000,1.7130E-006,1583.700000,1.7130E-006
1583.750000,1.6440E-006,1583.750000,1.6440E-006,1583.750000,1.6440E-006
1583.800000,1.5050E-006,1583.800000,1.5050E-006,1583.800000,1.5050E-006
1583.850000,1.4540E-006,1583.850000,1.4540E-006,1583.850000,1.4540E-006
1583.900000,1.3460E-006,1583.900000,1.3460E-006,1583.900000,1.3460E-006
1583.950000,1.1450E-006,1583.950000,1.1450E-006,1583.950000,1.1450E-006
1584.000000,1.2420E-006,1584.000000,1.2420E-006,1584.000000,1.2420E-006
1584.050000,1.0780E-006,1584.050000,1.0780E-006,1584.050000,1.0780E-006
1584.100000,1.0950E-006,1584.100000,1.0950E-006,1584.100000,1.0950E-006
1584.150000,9.2850E-007,1584.150000,9.2850E-007,1584.150000,9.2850E-007
1584.200000,8.6990E-007,1584.200000,8.6990E-007,1584.200000,8.6990E-007
1584.250000,8.1450E-007,1584.250000,8.1450E-007,1584.250000,8.1450E-007
1584.300000,8.7080E-007,1584.300000,8.7080E-007,1584.300000,8.7080E-007
1584.350000,7.9990E-007,1584.350000,7.9990E-007,1584.350000,7.9990E-007
1584.400000,6.4970E-007,1584.400000,6.4970E-007,1584.400000,6.4970E-007
1584.450000,6.2600E-007,1584.450000,6.2600E-007,1584.450000,6.2600E-007
1584.500000,6.0340E-007,1584.500000,6.0340E-007,1584.500000,6.0340E-007
1584.550000,5.3450E-007,1584.550000,5.3450E-007,1584.550000,5.3450E-007
1584.600000,5.8900E-007,1584.600000,5.8900E-007,1584.600000,5.8900E-007
1584.650000,7.2710E-007,1584.650000,7.2710E-007,1584.650000,7.2710E-007
1584.700000,6.7460E-007,1584.700000,6.7460E-007,1584.700000,6.7460E-007
1584.750000,5.9710E-007,1584.750000,5.9710E-007,1584.750000,5.9710E-007
1584.800000,6.0310E-007,1584.800000,6.0310E-007,1584.800000,6.0310E-007
1584.850000,5.5650E-007,1584.850000,5.5650E-007,1584.850000,5.5650E-007
1584.900000,6.0820E-007,1584.900000,6.0820E-007,1584.900000,6.0820E-007
1584.950000,5.4390E-007,1584.950000,5.4390E-007,1584.950000,5.4390E-007
1585.000000,5.1030E-007,1585.000000,5.1030E-007,1585.000000,5.1030E-007
1585.050000,5.3920E-007,1585.050000,5.3920E-007,1585.050000,5.3920E-007
1585.100000,5.0890E-007,1585.100000,5.0890E-007,1585.100000,5.0890E-007
1585.150000,4.6360E-007,1585.150000,4.6360E-007,1585.150000,4.6360E-007
1585.200000,4.7210E-007,1585.200000,4.7210E-007,1585.200000,4.7210E-007
1585.250000,4.5010E-007,1585.250000,4.5010E-007,1585.250000,4.5010E-007
1585.300000,4.1370E-007,1585.300000,4.1370E-007,1585.300000,4.1370E-007
1585.350000,4.0970E-007,1585.350000,4.0970E-007,1585.350000,4.0970E-007
1585.400000,3.6650E-007,1585.400000,3.6650E-007,1585.400000,3.6650E-007
1585.450000,4.1230E-007,1585.450000,4.1230E-007,1585.450000,4.1230E-007
1585.500000,3.6190E-007,1585.500000,3.6190E-007,1585.500000,3.6190E-007
1585.550000,3.8210E-007,1585.550000,3.8210E-007,1585.550000,3.8210E-007
1585.600000,3.5700E-007,1585.600000,3.5700E-007,1585.600000,3.5700E-007
1585.650000,3.5930E-007,1585.650000,3.5930E-007,1585.650000,3.5930E-007
1585.700000,3.8570E-007,1585.700000,3.8570E-007,1585.700000,3.8570E-007
1585.750000,3.3230E-007,1585.750000,3.3230E-007,1585.750000,3.3230E-007
1585.800000,3.5330E-007,1585.800000,3.5330E-007,1585.800000,3.5330E-007
1585.850000,2.9130E-007,1585.850000,2.9130E-007,1585.850000,2.9130E-007
1585.900000,3.0170E-007,1585.900000,3.0170E-007,1585.900000,3.0170E-007
1585.950000,2.9190E-007,1585.950000,2.9190E-007,1585.950000,2.9190E-007
1586.000000,2.5020E-007,1586.000000,2.5020E-007,1586.000000,2.5020E-007
1586.050000,2.9550E-007,1586.050000,2.9550E-007,1586.050000,2.9550E-007
1586.100000,2.7280E-007,1586.100000,2.7280E-007,1586.100000,2.7280E-007
1586.150000,2.7290E-007,1586.150000,2.7290E-007,1586.150000,2.7290E-007
1586.200000,2.9730E-007,1586.200000,2.9730E-007,1586.200000,2.9730E-007
1586.250000,2.7690E-007,1586.250000,2.7690E-007,1586.250000,2.7690E-007
1586.300000,2.2170E-007,1586.300000,2.2170E-007,1586.300000,2.2170E-007
1586.350000,2.5260E-007,1586.350000,2.5260E-007,1586.350000,2.5260E-007
1586.400000,2.2620E-007,1586.400000,2.2620E-007,1586.400000,2.2620E-007
1586.450000,2.3070E-007,1586.450000,2.3070E-007,1586.450000,2.3070E-007
1586.500000,2.2280E-007,1586.500000,2.2280E-007,1586.500000,2.2280E-007
1586.550000,1.7570E-007,1586.550000,1.7570E-007,1586.550000,1.7570E-007
1586.600000,2.4340E-007,1586.600000,2.4340E-007,1586.600000,2.4340E-007
1586.650000,2.0740E-007,1586.650000,2.0740E-007,1586.650000,2.0740E-007
1586.700000,2.4610E-007,1586.700000,2.4610E-007,1586.700000,2.4610E-007
1586.750000,2.7200E-007,1586.750000,2.7200E-007,1586.750000,2.7200E-007
1586.800000,2.5400E-007,1586.800000,2.5400E-007,1586.800000,2.5400E-007
1586.850000,2.5690E-007,1586.850000,2.5690E-007,1586.850000,2.5690E-007
1586.900000,1.9250E-007,1586.900000,1.9250E-007,1586.900000,1.9250E-007
1586.950000,2.5260E-007,1586.950000,2.5260E-007,1586.950000,2.5260E-007
1587.000000,2.1860E-007,1587.000000,2.1860E-007,1587.000000,2.1860E-007
1587.050000,2.0550E-007,1587.050000,2.0550E-007,1587.050000,2.0550E-007
1587.100000,1.6800E-007,1587.100000,1.6800E-007,1587.100000,1.6800E-007
1587.150000,2.2170E-007,1587.150000,2.2170E-007,1587.150000,2.2170E-007
1587.200000,2.6490E-007,1587.200000,2.6490E-007,1587.200000,2.6490E-007
1587.250000,2.0700E-007,1587.250000,2.0700E-007,1587.250000,2.0700E-007
1587.300000,2.2630E-007,1587.300000,2.2630E-007,1587.300000,2.2630E-007
1587.350000,2.2350E-007,1587.350000,2.2350E-007,1587.350000,2.2350E-007
1587.400000,2.3580E-007,1587.400000,2.3580E-007,1587.400000,2.3580E-007
1587.450000,2.7950E-007,1587.450000,2.7950E-007,1587.450000,2.7950E-007
1587.500000,2.4540E-007,1587.500000,2.4540E-007,1587.500000,2.4540E-007
1587.550000,2.5490E-007,1587.550000,2.5490E-007,1587.550000,2.5490E-007
1587.600000,2.0640E-007,1587.600000,2.0640E-007,1587.600000,2.0640E-007
1587.650000,2.1410E-007,1587.650000,2.1410E-007,1587.650000,2.1410E-007
1587.700000,2.4240E-007,1587.700000,2.4240E-007,1587.700000,2.4240E-007
1587.750000,2.2420E-007,1587.750000,2.2420E-007,1587.750000,2.2420E-007
1587.800000,2.3340E-007,1587.800000,2.3340E-007,1587.800000,2.3340E-007
1587.850000,3.0940E-007,1587.850000,3.0940E-007,1587.850000,3.0940E-007
1587.900000,2.8860E-007,1587.900000,2.8860E-007,1587.900000,2.8860E-007
1587.950000,2.6940E-007,1587.950000,2.6940E-007,1587.950000,2.6940E-007
1588.000000,3.0220E-007,1588.000000,3.0220E-007,1588.000000,3.0220E-007
